setting,setting_type,rep,n,p,s,rho,language,method,model_class,ibs,cindex_td,runtime_sec,status,error_message
setting2_smooth_nonlinear_n1000,nonlinear,23,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1965911189846608,0.6212141698215251,0.4084236621856689,success,
setting2_smooth_nonlinear_n1000,nonlinear,24,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2061783867068419,0.5978180844655645,0.4477274417877197,success,
setting2_smooth_nonlinear_n1000,nonlinear,25,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1936634747259647,0.6116658632325598,0.3260805606842041,success,
setting2_smooth_nonlinear_n1000,nonlinear,26,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2051915002187921,0.6066062090421659,0.3945755958557129,success,
setting2_smooth_nonlinear_n1000,nonlinear,27,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2014779502467936,0.6212640204177581,0.5708577632904053,success,
setting2_smooth_nonlinear_n1000,nonlinear,28,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2010431873346046,0.5578955038985645,0.3448495864868164,success,
setting2_smooth_nonlinear_n1000,nonlinear,29,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2123843354134147,0.5785843434005223,0.417414903640747,success,
setting2_smooth_nonlinear_n1000,nonlinear,30,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.216162501347774,0.5845873233014136,0.4570417404174804,success,
setting2_smooth_nonlinear_n1000,nonlinear,31,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.202200719684813,0.5929727032998361,0.38600754737854,success,
setting2_smooth_nonlinear_n1000,nonlinear,32,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.200800128071286,0.6159155501421031,0.3150608539581299,success,
setting2_smooth_nonlinear_n1000,nonlinear,33,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1916577335086293,0.5897060871987742,0.3561913967132568,success,
setting2_smooth_nonlinear_n1000,nonlinear,34,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.19787811276042,0.577639751552795,0.346299409866333,success,
setting2_smooth_nonlinear_n1000,nonlinear,35,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2143816415602398,0.5856168873738036,0.2942285537719726,success,
setting2_smooth_nonlinear_n1000,nonlinear,36,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2029961663696507,0.5725049758316747,0.3638982772827148,success,
setting2_smooth_nonlinear_n1000,nonlinear,37,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1953190616019672,0.6125582072176949,0.312957763671875,success,
setting2_smooth_nonlinear_n1000,nonlinear,38,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1863410044743253,0.6272263690784126,0.3615291118621826,success,
setting2_smooth_nonlinear_n1000,nonlinear,39,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.199289934169463,0.6104693863924685,0.4728932380676269,success,
setting2_smooth_nonlinear_n1000,nonlinear,40,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2128526220248799,0.5323750950176215,0.3007721900939941,success,
setting2_smooth_nonlinear_n1000,nonlinear,41,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1915662710892228,0.6182855552463122,0.3894073963165283,success,
setting2_smooth_nonlinear_n1000,nonlinear,42,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2065848174214867,0.6075905533624212,0.3754129409790039,success,
setting2_smooth_nonlinear_n1000,nonlinear,43,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2177646074527109,0.5561355977003899,0.4424192905426025,success,
setting2_smooth_nonlinear_n1000,nonlinear,44,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2079793471328458,0.5513128176171654,0.2650182247161865,success,
setting2_smooth_nonlinear_n1000,nonlinear,45,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1965146400531061,0.5879567460597922,0.3658428192138672,success,
setting2_smooth_nonlinear_n1000,nonlinear,46,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1879688990921434,0.6134031128933596,0.3420367240905761,success,
setting2_smooth_nonlinear_n1000,nonlinear,47,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1994397441909134,0.615745947734039,0.2440717220306396,success,
setting2_smooth_nonlinear_n1000,nonlinear,48,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2131577766482807,0.5827801110960574,0.3407771587371826,success,
setting2_smooth_nonlinear_n1000,nonlinear,49,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1931362880920487,0.6107863604732081,0.375870943069458,success,
setting2_smooth_nonlinear_n1000,nonlinear,50,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2058597801832757,0.6247314715359829,0.5120880603790283,success,
setting2_smooth_nonlinear_n1500,nonlinear,1,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.200142052936326,0.5675188061892239,0.5336487293243408,success,
setting2_smooth_nonlinear_n1500,nonlinear,2,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.198139562479796,0.6026706048858532,0.5725011825561523,success,
setting2_smooth_nonlinear_n1500,nonlinear,3,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1836590250578874,0.612622170781893,0.773465633392334,success,
setting2_smooth_nonlinear_n1500,nonlinear,4,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2245208150103315,0.4562745821042281,0.2436432838439941,success,
setting2_smooth_nonlinear_n1500,nonlinear,5,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2185949135214011,0.5660787133507469,0.3273112773895263,success,
setting2_smooth_nonlinear_n1500,nonlinear,6,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2163368280000129,0.5685819070904645,0.4433932304382324,success,
setting2_smooth_nonlinear_n1500,nonlinear,7,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2030378272713697,0.5626999461531152,0.4941945075988769,success,
setting2_smooth_nonlinear_n1500,nonlinear,8,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.213923704471726,0.5322927548700301,0.270625352859497,success,
setting2_smooth_nonlinear_n1500,nonlinear,9,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2050691700708572,0.5953263983114729,0.5194196701049805,success,
setting2_smooth_nonlinear_n1500,nonlinear,10,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.189234660208221,0.6254556010708641,0.535149335861206,success,
setting2_smooth_nonlinear_n1500,nonlinear,11,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2006847911192271,0.6005463602763941,0.50262451171875,success,
setting2_smooth_nonlinear_n1500,nonlinear,12,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1762587675120276,0.6172347397223255,0.4893856048583984,success,
setting2_smooth_nonlinear_n1500,nonlinear,13,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1940122872825227,0.6104639875752281,0.6264801025390625,success,
setting2_smooth_nonlinear_n1500,nonlinear,14,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1974563683474098,0.5880864141733707,0.3939297199249267,success,
setting2_smooth_nonlinear_n1500,nonlinear,15,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2064539973288697,0.6070667986442305,0.6072514057159424,success,
setting2_smooth_nonlinear_n1500,nonlinear,16,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1919811734552546,0.6199863374646238,0.6423978805541992,success,
setting2_smooth_nonlinear_n1500,nonlinear,17,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1917436239269593,0.5938550012923236,0.6015024185180664,success,
setting2_smooth_nonlinear_n1500,nonlinear,18,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1885880407399111,0.5858176100628931,0.6700294017791748,success,
setting2_smooth_nonlinear_n1500,nonlinear,19,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2046058056137975,0.6062310167503684,0.5728332996368408,success,
setting2_smooth_nonlinear_n1500,nonlinear,20,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1903626512462084,0.6215003817765334,0.7548565864562988,success,
setting2_smooth_nonlinear_n1500,nonlinear,21,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2017896756590418,0.6046526131969565,0.6618497371673584,success,
setting2_smooth_nonlinear_n1500,nonlinear,22,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1877511123602599,0.6119725090474452,0.725710391998291,success,
setting2_smooth_nonlinear_n1500,nonlinear,23,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1883671437475935,0.5975613588510732,0.4653005599975586,success,
setting2_smooth_nonlinear_n1500,nonlinear,24,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2027930869918029,0.5919710855815155,0.5593287944793701,success,
setting2_smooth_nonlinear_n1500,nonlinear,25,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1933390531295792,0.6071239695131435,0.3786904811859131,success,
setting2_smooth_nonlinear_n1500,nonlinear,26,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2137394687614295,0.5686763971689525,0.4814329147338867,success,
setting2_smooth_nonlinear_n1500,nonlinear,27,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2126587016587964,0.5202436287866645,0.3152682781219482,success,
setting2_smooth_nonlinear_n1500,nonlinear,28,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1994409261940057,0.6072633873906161,0.5968830585479736,success,
setting2_smooth_nonlinear_n1500,nonlinear,29,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2112850719540968,0.5880282758411456,0.5468063354492188,success,
setting2_smooth_nonlinear_n1500,nonlinear,30,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1927946187418009,0.598893012541592,0.5065963268280029,success,
setting2_smooth_nonlinear_n1500,nonlinear,31,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2035174744248905,0.5898269349029254,0.7047302722930908,success,
setting2_smooth_nonlinear_n1500,nonlinear,32,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2061131143566743,0.616456820757896,0.6289153099060059,success,
setting2_smooth_nonlinear_n1500,nonlinear,33,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2028054729341441,0.5777640196813191,0.6208717823028564,success,
setting2_smooth_nonlinear_n1500,nonlinear,34,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2021295056584515,0.6046718644484007,0.5500478744506836,success,
setting2_smooth_nonlinear_n1500,nonlinear,35,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1943129835402617,0.6320500801403212,0.9304509162902832,success,
setting2_smooth_nonlinear_n1500,nonlinear,36,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2000519258707007,0.5867138243887436,0.671649694442749,success,
setting2_smooth_nonlinear_n1500,nonlinear,37,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2021657729582584,0.5679822475828182,0.3020954132080078,success,
setting2_smooth_nonlinear_n1500,nonlinear,38,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2042190746179085,0.5347070144004247,0.2717978954315185,success,
setting2_smooth_nonlinear_n1500,nonlinear,39,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1839535025574106,0.6069354838709677,0.5602703094482422,success,
setting2_smooth_nonlinear_n1500,nonlinear,40,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1990988291883116,0.6236359275692529,0.5984823703765869,success,
setting2_smooth_nonlinear_n1500,nonlinear,41,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1902960706992401,0.6097398898803873,0.6187703609466553,success,
setting2_smooth_nonlinear_n1500,nonlinear,42,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2028187775369787,0.6141073734702662,0.5314931869506836,success,
setting2_smooth_nonlinear_n1500,nonlinear,43,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1782637364079818,0.6288421894710932,0.7659387588500977,success,
setting2_smooth_nonlinear_n1500,nonlinear,44,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2019588443621758,0.584082351512207,0.508272647857666,success,
setting2_smooth_nonlinear_n1500,nonlinear,45,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1924221713723343,0.5701848021882714,0.3957462310791015,success,
setting2_smooth_nonlinear_n1500,nonlinear,46,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1799199722041262,0.6173446425480353,0.6101522445678711,success,
setting2_smooth_nonlinear_n1500,nonlinear,47,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1988672201631425,0.5990906901120077,0.480154275894165,success,
setting2_smooth_nonlinear_n1500,nonlinear,48,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2015782225982413,0.596881021194605,0.381312608718872,success,
setting2_smooth_nonlinear_n1500,nonlinear,49,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2121491150592437,0.5119413497246766,0.4213511943817138,success,
setting2_smooth_nonlinear_n1500,nonlinear,50,1500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.195101942659998,0.5878413023971286,0.5208706855773926,success,
setting1_highdim_s50_n1000,highdim,1,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2311240202296385,0.5276057956213698,4.167999999999999,success,
setting1_highdim_s50_n1000,highdim,2,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2160810869657181,0.532009635739835,0.5690000000000008,success,
setting1_highdim_s50_n1000,highdim,3,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2098287690134491,0.4880476613380698,0.3520000000000003,success,
setting1_highdim_s50_n1000,highdim,4,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.228916947026197,0.5346425114092104,0.3740000000000023,success,
setting1_highdim_s50_n1000,highdim,5,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1979857861017439,0.5329736211031175,0.370000000000001,success,
setting1_highdim_s50_n1000,highdim,6,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2275377331339275,0.5219277435097947,0.3999999999999986,success,
setting1_highdim_s50_n1000,highdim,7,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2212631176803091,0.5529473135106938,0.4409999999999989,success,
setting1_highdim_s50_n1000,highdim,8,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2133908104399342,0.5592429519616219,0.5199999999999996,success,
setting1_highdim_s50_n1000,highdim,9,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2294630208804992,0.5156687558341112,0.3769999999999953,success,
setting1_highdim_s50_n1000,highdim,10,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1972813161854469,0.5291308500477555,0.419000000000004,success,
setting1_highdim_s50_n1000,highdim,11,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2042407283199654,0.6078931471910867,0.5570000000000022,success,
setting1_highdim_s50_n1000,highdim,12,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2148317607638895,0.5271018067871192,0.607999999999997,success,
setting1_highdim_s50_n1000,highdim,13,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2206363959596481,0.5184815184815185,0.6049999999999969,success,
setting1_highdim_s50_n1000,highdim,14,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2397331523081345,0.4935845488924906,0.7050000000000054,success,
setting1_highdim_s50_n1000,highdim,15,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2248994203167148,0.5290180160934274,0.4059999999999988,success,
setting1_highdim_s50_n1000,highdim,16,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.24145287038686,0.5117127496159755,0.3759999999999976,success,
setting1_highdim_s50_n1000,highdim,17,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2098105556764211,0.5264682112068966,0.713000000000001,success,
setting1_highdim_s50_n1000,highdim,18,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2061908910829339,0.5333514283775531,0.6230000000000047,success,
setting1_highdim_s50_n1000,highdim,19,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1893449629879482,0.5836627140974967,0.5790000000000006,success,
setting1_highdim_s50_n1000,highdim,20,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.236775583976779,0.4955332972387656,7.314000000000002,success,
setting1_highdim_s50_n1000,highdim,21,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2345973535432105,0.4443408887563376,0.5649999999999977,success,
setting1_highdim_s50_n1000,highdim,22,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2137475950263737,0.5928040361125864,0.5769999999999982,success,
setting1_highdim_s50_n1000,highdim,23,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2297265572258517,0.5238462527317136,0.5739999999999981,success,
setting1_highdim_s50_n1000,highdim,24,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2044221297069576,0.521686922349174,0.6679999999999922,success,
setting1_highdim_s50_n1000,highdim,25,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2117477647672073,0.4950311480272916,0.6820000000000022,success,
setting1_highdim_s50_n1000,highdim,26,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2391451788592836,0.4882902482723317,0.5820000000000078,success,
setting1_highdim_s50_n1000,highdim,27,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2246208838580512,0.4613329771604113,0.563999999999993,success,
setting1_highdim_s50_n1000,highdim,28,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2300955245503289,0.5318352059925093,0.5480000000000018,success,
setting1_highdim_s50_n1000,highdim,29,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2128156279699726,0.4881563224854151,0.5889999999999986,success,
setting1_highdim_s50_n1000,highdim,30,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2117231204183794,0.546781543719738,0.534000000000006,success,
setting1_highdim_s50_n1000,highdim,31,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2094065321798566,0.5521632180581681,0.570999999999998,success,
setting1_highdim_s50_n1000,highdim,32,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2329881386351799,0.4826937294172996,0.6589999999999918,success,
setting1_highdim_s50_n1000,highdim,33,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1975796726219777,0.5361172261970281,0.6149999999999949,success,
setting1_highdim_s50_n1000,highdim,34,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2269924481213621,0.5008240490473993,0.4089999999999918,success,
setting1_highdim_s50_n1000,highdim,35,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2104544045846334,0.5034596871239471,0.7099999999999937,success,
setting1_highdim_s50_n1000,highdim,36,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2209028787812298,0.4859518348623853,0.625,success,
setting1_highdim_s50_n1000,highdim,37,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2219937040166595,0.50985675790668,0.605000000000004,success,
setting1_highdim_s50_n1000,highdim,38,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.211077632743275,0.5344055374592833,0.6260000000000048,success,
setting1_highdim_s50_n1000,highdim,39,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.223173953140629,0.5237552770890572,0.664999999999992,success,
setting1_highdim_s50_n1000,highdim,40,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2251156067898034,0.5190548780487805,0.5910000000000082,success,
setting1_highdim_s50_n1000,highdim,41,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2176240558825684,0.5482768865121807,0.5930000000000035,success,
setting1_highdim_s50_n1000,highdim,42,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2653602684501496,0.4831005283346602,0.6629999999999967,success,
setting1_highdim_s50_n1000,highdim,43,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2133535636946873,0.5456749082346423,0.3859999999999957,success,
setting1_highdim_s50_n1000,highdim,44,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2257684281203326,0.5229376257545272,0.3569999999999993,success,
setting1_highdim_s50_n1000,highdim,45,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2030866669804054,0.5364228819695873,0.6879999999999882,success,
setting1_highdim_s50_n1000,highdim,46,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2366537207812085,0.4499312242090784,0.575000000000017,success,
setting1_highdim_s50_n1000,highdim,47,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2010953843643471,0.5514277596249467,0.5869999999999891,success,
setting1_highdim_s50_n1000,highdim,48,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2020888217369066,0.5720023704484098,0.3830000000000098,success,
setting1_highdim_s50_n1000,highdim,49,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2221588153801114,0.4840072045214583,0.3479999999999847,success,
setting1_highdim_s50_n1000,highdim,50,1000,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2298635956356469,0.4944460267729991,0.5980000000000132,success,
setting1_highdim_s50_n1500,highdim,1,1500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2056846844965512,0.5683043277375636,0.5279999999999916,success,
setting1_highdim_s50_n1500,highdim,2,1500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2136003373738602,0.546455005843397,0.585000000000008,success,
