n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
5000,200,61,0.03397031268104911,1.0,1.0
5000,200,62,0.041431790217757225,1.0,1.0
5000,200,63,0.036179878283292055,1.0,1.0
5000,200,64,0.03737820778042078,1.0,1.0
5000,200,65,0.03749389201402664,1.0,1.0
5000,200,66,0.03708850173279643,1.0,1.0
5000,200,67,0.036378906574100256,1.0,1.0
5000,200,68,0.03537978883832693,1.0,1.0
5000,200,69,0.036332167219370604,1.0,1.0
5000,200,70,0.037278997246176004,1.0,1.0
5000,200,71,0.03604183904826641,1.0,1.0
5000,200,72,0.03638232685625553,1.0,1.0
5000,200,73,0.03635310102254152,1.0,1.0
5000,200,74,0.03745648730546236,1.0,1.0
5000,200,75,0.03823632700368762,1.0,1.0
5000,200,76,0.03497350821271539,1.0,1.0
5000,200,77,0.036335417069494724,1.0,1.0
5000,200,78,0.038317855913192034,1.0,1.0
5000,200,79,0.036279698833823204,1.0,1.0
5000,200,80,0.03790649678558111,1.0,1.0
5000,200,81,0.03557090414687991,1.0,1.0
5000,200,82,0.03737610438838601,1.0,1.0
5000,200,83,0.036970469169318676,1.0,1.0
5000,200,84,0.03985664900392294,1.0,1.0
5000,200,85,0.03475227300077677,1.0,1.0
5000,200,86,0.03765206690877676,1.0,1.0
5000,200,87,0.040764797013252974,1.0,1.0
5000,200,88,0.040839361026883125,1.0,1.0
5000,200,89,0.035827615298330784,1.0,1.0
5000,200,90,0.03626648290082812,1.0,1.0
5000,200,91,0.034818259999156,1.0,1.0
5000,200,92,0.033009115140885115,1.0,1.0
5000,200,93,0.03299314109608531,1.0,1.0
5000,200,94,0.03368696803227067,1.0,1.0
5000,200,95,0.03384258830919862,1.0,1.0
5000,200,96,0.033840905874967575,1.0,1.0
5000,200,97,0.0330462958663702,1.0,1.0
5000,200,98,0.0336770829744637,1.0,1.0
5000,200,99,0.0329669201746583,1.0,1.0
5000,200,100,0.03299118718132377,1.0,1.0
5000,50,1,0.029051462188363075,0.782415896269932,0.9053110004345375
5000,50,2,0.028964622877538204,0.782415896269932,0.9053110004345375
5000,50,3,0.02887527411803603,9.61345691506702e-07,0.0015940525137437453
5000,50,4,0.028954312670975924,0.782415896269932,0.9053110004345375
5000,50,5,0.028892907314002514,0.7822267575404412,0.9052594201943566
5000,50,6,0.05760226398706436,0.7822267575404412,0.9052594201943566
5000,50,7,0.029062261804938316,0.48258292942528785,0.7417830306194567
5000,50,8,0.028958958107978106,0.3747545960184031,0.5889114429750293
5000,50,9,0.02877879561856389,0.21043553981881813,0.4738876399577196
5000,50,10,0.028781170025467873,0.7822267575404412,0.9052594201943566
5000,50,11,0.02840059297159314,0.21043553981881813,0.4738876399577196
5000,50,12,0.02920026471838355,0.6150179793247997,0.7910625404188241
5000,50,13,0.029266645200550556,0.21043553981881813,0.4738876399577196
5000,50,14,0.029347756877541542,0.782415896269932,0.9053110004345375
5000,50,15,0.029031075071543455,0.48210720998734197,0.7415671583263512
5000,50,16,0.029057211708277464,0.20981238253562387,0.4732868523143735
