n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
5000,200,70,0.0033948421478271484,0.7210880441905055,0.8659185210070942
5000,200,71,0.0059359073638916016,0.7201286077203433,0.8655034535732892
5000,200,72,0.0017428398132324219,1.0,1.0
5000,200,73,0.0017313957214355469,1.0,1.0
5000,200,74,0.0017383098602294922,1.0,1.0
5000,200,75,0.003727436065673828,0.40698812993973293,0.6853869075214978
5000,200,76,0.005419015884399414,0.7249672781338458,0.8676269076899804
5000,200,77,0.0033845901489257812,0.7245767329825722,0.8674526610296077
5000,200,78,0.004053354263305664,0.7257870421395202,0.8679943480546525
5000,200,79,0.003936290740966797,0.7189206870202515,0.864984937613919
5000,200,80,0.004430294036865234,0.7239787246579495,0.8671868482821093
5000,200,81,0.0038328170776367188,0.7190192363869253,0.8650270742658027
5000,200,82,0.0035393238067626953,0.7371968683071563,0.8733691775340544
5000,200,83,0.0017185211181640625,1.0,1.0
5000,200,84,0.001722097396850586,0.7824724772638266,0.9057460992755194
5000,200,85,0.0017132759094238281,1.0,1.0
5000,200,86,0.0034160614013671875,0.40512044786484586,0.6841507848768769
5000,200,87,0.003885984420776367,0.4079749713480767,0.6860370505731583
5000,200,88,0.0017447471618652344,1.0,1.0
5000,200,89,0.0017199516296386719,1.0,1.0
5000,200,90,0.0015702247619628906,1.0,1.0
5000,200,91,0.003139972686767578,0.7207667633086603,0.8657792090070272
5000,200,92,0.003988027572631836,0.7223836297006679,0.8664836299152527
5000,200,93,0.0023009777069091797,1.0,1.0
5000,200,94,0.001718759536743164,1.0,1.0
5000,200,95,0.0017199516296386719,0.7824724772638266,0.9057460992755193
5000,200,96,0.004178047180175781,0.7255357040733144,0.8678814462961644
5000,200,97,0.00423741340637207,0.3670383797426098,0.6713180040438653
5000,200,98,0.003353595733642578,0.7205529543566722,0.8656866778581572
5000,200,99,0.004427194595336914,0.7208559457878966,0.8658178472754677
5000,200,100,0.0029892921447753906,0.7193558057840749,0.865171203499484
5000,50,1,0.0014715194702148438,1.0,1.0
5000,50,2,0.0016167163848876953,1.0,1.0
5000,50,3,0.0033273696899414062,0.7189206870202515,0.8649849376139189
5000,50,4,0.0013477802276611328,1.0,1.0
5000,50,5,0.0037980079650878906,0.5343556042030595,0.7322985012505614
5000,50,6,0.0014014244079589844,1.0,1.0
5000,50,7,0.0014739036560058594,1.0,1.0
5000,50,8,0.0046503543853759766,0.4253161686853598,0.7046778242205259
5000,50,9,0.0039005279541015625,0.7194461683770731,0.8652099583333909
5000,50,10,0.0035619735717773438,0.40458636091484135,0.6838332348012942
5000,50,11,0.005023956298828125,0.7189269944785663,0.8649876336053725
5000,50,12,0.0014679431915283203,1.0,1.0
5000,50,13,0.0014028549194335938,1.0,1.0
5000,50,14,0.003290414810180664,0.7191056888152902,0.8650640629157491
5000,50,15,0.0014882087707519531,1.0,1.0
5000,50,16,0.0014328956604003906,1.0,1.0
5000,50,17,0.0016782283782958984,1.0,1.0
5000,50,18,0.0037479400634765625,0.7191666476135885,0.8650901577808058
5000,50,19,0.0014421939849853516,1.0,1.0
5000,50,20,0.001407623291015625,1.0,1.0
5000,50,21,0.005055665969848633,0.7189151679606997,0.8649825787059576
5000,50,22,0.005373954772949219,0.7192360098781906,0.8651198637073779
5000,50,23,0.00470733642578125,0.7189183217128466,0.8649839266437006
5000,50,24,0.005372285842895508,0.7191056888152902,0.8650640629157489
5000,50,25,0.0013611316680908203,1.0,1.0
5000,50,26,0.0013730525970458984,1.0,1.0
5000,50,27,0.005940675735473633,0.7189403976917852,0.8649933629295313
5000,50,28,0.005012035369873047,0.36397179435546767,0.6701507518255716
5000,50,29,0.0015063285827636719,1.0,1.0
5000,50,30,0.0013549327850341797,0.7824724772638266,0.9057460992755193
5000,50,31,0.005841255187988281,0.7192178815816292,0.8651120984481787
5000,50,32,0.0027093887329101562,0.7189354043594108,0.8649912284210148
5000,50,33,0.001386880874633789,1.0,1.0
5000,50,34,0.004927396774291992,0.7189459166082932,0.8649957221983462
5000,50,35,0.0034410953521728516,0.7189403976917852,0.8649933629295312
5000,50,36,0.0014319419860839844,1.0,1.0
5000,50,37,0.004445314407348633,0.7192935452785881,0.8651445156421841
5000,50,38,0.0028734207153320312,0.7189151679606997,0.8649825787059576
5000,50,39,0.001413106918334961,1.0,1.0
